Time,T2_mean,T2_WRF_mean,T2_max,T2_WRF_max,T2_min,T2_WRF_min,P_WRF_mean,P_WRF_max,P_WRF_min,U10_WRF_mean,U10_WRF_max,U10_WRF_min,V10_WRF_mean,V10_WRF_max,V10_WRF_min
2018-12-31,12.6975,12.6227264,14.15,13.801178,11.76,10.943878,1003.648495,1008.3978,1000.9316,6.178809767,9.504526,3.140949,-4.017308961,1.3353844,-8.239375
2019-01-01,10.41708333,9.025433883,13.31,12.303986,7.37,5.5215454,1012.435656,1013.7372,1009.18787,3.581010229,6.090906,1.2564915,-0.6840792817,1.2151469,-3.5565503
2019-01-02,10.54833333,9.891836838,14,12.85611,7.77,6.3351746,1017.431091,1019.8245,1013.6437,3.875797263,7.383394,1.184516,0.981594213,2.9909174,-1.0802414
2019-01-03,13.13208333,11.89075092,17.84,15.029449,9.16,8.75705,1015.628663,1019.9175,1013.8745,5.23836645,7.2342215,2.2302816,0.7255361879,3.646492,-2.9109814
2019-01-04,13.45,11.22617846,18.41,15.093353,10,7.407501,1016.250338,1017.40533,1014.5079,3.431890857,7.1245565,0.96473306,1.50621,3.0295212,-0.593547
2019-01-05,12.64583333,10.12353007,16.63,12.908569,10.17,6.9811096,1013.053142,1014.9037,1010.40924,3.475499317,6.809217,1.8987048,0.7008858171,2.9612288,-2.7267525
2019-01-06,12.16333333,10.62396871,14.15,12.348145,10.42,8.599579,1009.45475,1010.1587,1008.2626,4.380232108,7.481687,1.9555856,-0.44217148,1.1949964,-2.6563199
2019-01-07,10.79583333,10.71686804,12.7,13.241943,9.85,9.027313,1001.31385,1007.952,997.47736,5.932943617,9.842913,1.6112221,-2.867665588,2.867875,-5.9606247
2019-01-08,9.275,8.812213917,11.64,11.608795,7.29,5.7338867,1001.363356,1003.9854,998.48083,5.733870971,9.738564,0.9930165,-0.4970180236,2.709146,-4.24546
2019-01-09,9.905,8.846332579,15.39,13.085876,5.31,4.6383057,1013.519495,1020.27484,1005.2017,2.933578694,6.7499337,0.5064591,1.365230096,7.2387695,-2.2387
2019-01-10,12.16416667,9.781013533,16.51,13.431763,7.37,5.5412903,1018.973944,1021.28094,1014.3982,2.345401927,4.0376377,0.7896454,-1.951101976,1.0713512,-4.7419357
2019-01-11,11.32166667,11.52545294,12.85,13.857269,10.1,8.792572,1009.753386,1013.9012,1008.11383,2.329147069,4.2397933,0.24921761,-3.736864242,-0.5697174,-7.6261644
2019-01-12,12.47,,16.18,,8.09,,,,,,,,,,
2019-01-13,13.31208333,,20.34,,8.74,,,,,,,,,,
2019-01-14,14.31833333,12.15635563,19.67,16.339264,9.95,8.652191,1014.693055,1016.93054,1012.8528,1.062993713,4.963989,-0.7475876,3.255200011,5.5624027,0.13216732
2019-01-15,12.65916667,11.21552281,15.58,14.957855,10.49,7.359131,1010.84153,1012.8058,1009.253,3.43688658,8.155071,0.29861927,-1.528951215,1.6146004,-5.5989094
2019-01-16,13.23416667,11.058141,16.99,14.125427,10.37,7.591339,1016.850133,1022.7771,1011.5853,3.247549985,6.8088546,0.87982494,1.835285346,3.9696455,-0.2739929
2019-01-17,13.39833333,11.08033871,19.03,15.081451,9.19,8.193268,1024.864908,1025.9432,1023.049,1.514513757,3.836343,0.27562484,3.327904508,5.4252133,1.8060226
2019-01-18,15.35375,12.64531454,22.3,17.419983,11.25,9.429535,1020.122863,1023.6733,1015.97595,0.2198417221,1.5065244,-0.74965173,5.241844817,6.142124,4.2792745
2019-01-19,16.17708333,,21.56,,12.27,,,,,,,,,,
2019-01-20,13.91166667,12.87718071,15.44,14.566132,12.82,11.588409,1008.258158,1011.2396,1006.4292,2.483935585,6.9125767,0.023908878,-3.643109327,2.0796423,-7.597258
2019-01-21,11.74916667,9.952023771,15.25,12.407745,9.19,6.5670776,1011.751926,1013.06946,1009.46375,3.098751704,5.286753,1.4035101,-2.454140028,2.8432345,-6.7273808
2019-01-22,12.40833333,10.81236652,15.08,12.760071,9.93,8.012512,1013.507724,1017.9207,1009.0362,4.19773545,6.0136795,2.2290375,0.7535874208,2.9598463,-4.4668818
2019-01-23,13.44125,10.20772045,17.22,14.524719,10.05,5.622986,1015.709391,1018.32086,1011.6183,1.583504952,3.8045728,0.06521552,-2.748899229,-1.0531754,-5.7622747
2019-01-24,13.89333333,13.43030548,17.34,16.747406,11.42,10.543854,1009.262037,1011.35767,1007.36694,2.9519042,5.6517844,0.14458397,-5.151562504,-3.3473196,-6.6583924
2019-01-25,12.89083333,11.88377758,14.82,13.754456,9.24,8.527222,1011.670375,1018.9478,1006.11,4.151137163,6.9909453,1.3725561,0.01926018,5.203255,-8.281429
2019-01-26,11.70416667,9.518004129,16.01,13.380615,7.27,5.305908,1019.145633,1020.6121,1016.56586,1.24900656,4.9965577,-1.2832382,0.8584059996,2.687369,-1.3691281
2019-01-27,12.62041667,10.69953155,15.1,14.73822,9.83,7.080841,1013.213765,1016.40955,1010.71185,2.953846692,6.1747274,0.6924599,-2.916315028,-0.47630668,-5.5727973
2019-01-28,13.28583333,13.04139713,14.31,14.4133,12.49,11.929718,1008.561669,1010.3731,1007.9264,4.850802954,5.910687,3.7726574,-5.139386213,-3.6223547,-6.5596333
2019-01-29,13.14708333,11.69034706,15.96,13.23111,11.2,8.589203,1010.846872,1013.752,1008.2472,4.30720125,7.24147,1.8586458,-0.3302399992,1.6746061,-3.0131652
2019-01-30,12.05916667,9.966745992,15.37,13.4263,8.69,5.932495,1015.851304,1016.9812,1013.9833,3.268150383,5.705152,1.4733428,0.05438773479,2.300684,-0.88706094
2019-01-31,12.875,11.2253825,16.51,14.775116,10.91,8.185242,1015.427574,1017.9327,1014.3005,4.072677821,8.034415,1.285726,-0.8978866349,3.286684,-3.8682637
2019-02-01,13.01791667,10.94511673,19.17,15.968842,8.37,6.6827393,1021.053866,1022.46173,1018.3965,1.099834667,3.6545622,-1.538863,2.276156986,4.578054,0.46049926
2019-02-02,17.10291667,14.59695815,23.69,20.11969,13.33,10.707703,1020.847894,1022.6284,1018.53735,-0.3999221867,0.37240654,-1.1334031,5.6393439,7.252189,2.6914184
2019-02-03,21.96291667,15.90217854,31.69,21.605804,15.84,11.160706,1016.038825,1018.33276,1012.62964,-0.3236867097,0.52860755,-1.3182249,4.315864117,6.382918,2.5384555
2019-02-04,23.68791667,16.28523377,32.2,21.277405,17.39,11.116119,1008.832495,1012.3454,1006.247,-0.8979604422,-0.003713693,-2.6108418,0.9721468292,4.0379434,-3.737967
2019-02-05,15.69541667,15.01255283,22.39,17.486084,12.82,12.557648,1007.417885,1008.6465,1005.79877,0.4098852246,4.4219,-1.7075881,-3.837204854,-2.5572546,-5.385214
2019-02-06,13.80041667,12.73809817,18.18,15.023468,9.76,9.010101,1012.92386,1014.67725,1009.0703,3.782224646,6.573392,0.6967556,1.616056069,2.9581397,-0.4135495
2019-02-07,13.50708333,11.20359802,18.22,14.369965,10.12,8.2677,1015.877322,1016.90094,1014.6262,2.165455511,5.614056,-0.372951,2.129789679,4.857838,-0.9428579
2019-02-08,13.41708333,11.18314367,16.8,15.654419,11.03,7.0272217,1014.832299,1016.2379,1013.52594,3.808729017,7.6161137,1.5884668,-0.9361791771,1.6694785,-2.4356756
2019-02-09,14.20833333,12.93248492,16.68,15.239868,12.68,10.617706,1011.769317,1013.4913,1010.9272,5.102996817,7.9882913,2.643354,-0.3098344814,1.1744337,-1.5435247
2019-02-10,13.295,10.23841601,16.87,12.8220825,10.32,7.4367676,1011.13271,1014.7609,1009.5193,2.155270814,4.7592382,-1.3263202,2.783351387,6.9436245,-0.925119
2019-02-11,13.61791667,10.67278294,20.06,14.328888,9.83,7.961273,1022.10409,1025.6743,1015.4994,0.2668625649,2.5531807,-0.6353582,3.835617504,4.884869,1.8146387
2019-02-12,15.88791667,11.92234296,23.88,16.596985,11.49,8.653015,1021.065917,1025.4312,1016.2674,-0.07175422296,0.9182588,-0.9309675,4.384298629,5.9017525,1.7372017
2019-02-13,16.93958333,13.14999138,22.9,17.185638,13.33,10.403961,1016.385377,1018.3943,1014.8823,1.538707388,6.050314,-0.4992201,4.284899071,6.197617,1.0625021
2019-02-14,14.18625,13.2586645,18.15,16.215942,11.47,11.047028,1017.630643,1018.4949,1016.90686,2.396865567,5.5218654,0.5348118,-0.3705213279,1.4064144,-2.3511186
2019-02-15,18.01916667,14.19569275,26.04,19.724274,13.67,10.616882,1015.655859,1017.9853,1012.3328,1.351202364,3.666023,-0.70164275,1.800522217,4.0736423,-0.61830324
2019-02-16,17.94041667,14.33687842,21.37,16.89804,14.39,12.165192,1012.592436,1013.3521,1011.7241,1.218974819,2.9923155,-1.3214754,1.490239413,3.7425487,-1.671449
2019-02-17,15.45833333,13.89850106,17.65,16.980347,14.17,12.237396,1010.463082,1013.4618,1006.2184,1.633834166,4.3518825,0.39009094,-3.458017542,-1.5466841,-5.5834074
2019-02-18,15.24125,13.62944923,18.08,15.006744,12.41,11.895203,1006.857797,1010.28925,1003.695,2.183874475,5.400458,-1.3769587,0.1916176958,6.806913,-7.3704934
2019-02-19,12.18166667,10.14772164,15.1,14.69162,9.8,5.5569153,1009.061965,1010.71313,1006.45734,3.521192296,8.117226,1.2854475,-2.819304308,1.6858435,-7.114302
2019-02-20,11.84791667,10.4887085,14.29,12.588776,10.39,8.485596,1008.444698,1010.2148,1007.0539,3.096202437,5.429646,1.5632925,0.8509257401,2.9806473,-0.9607327
2019-02-21,10.54708333,8.765005696,15.08,11.874359,6.89,5.657196,1013.456307,1015.325,1010.6025,0.1481565425,2.0196562,-1.824398,2.140660901,3.8489265,0.96946853
2019-02-22,10.96583333,8.826133758,16.49,11.806793,7.19,6.1712646,1017.244274,1018.6998,1014.8488,1.121715217,5.0192575,-0.45355842,3.670811944,6.3533306,0.97729105
2019-02-23,12.14333333,9.664168121,15.46,12.784271,9.56,6.763672,1015.345316,1018.3282,1013.8848,3.442757063,6.2043543,1.8229858,1.420338843,5.405363,-1.9871159
2019-02-24,11.95125,9.546784771,16.37,12.56131,9.41,6.379364,1017.381697,1019.62195,1015.89136,1.939959105,3.9874737,-1.4869777,3.716973212,6.703268,0.2878159
2019-02-25,12.24208333,9.653222421,17.72,12.61972,8.34,6.564209,1020.772093,1021.60547,1019.18243,1.75530595,4.950942,-0.17149693,3.505143321,5.9787984,2.1085546
2019-02-26,14.91083333,12.2046039,19.79,15.866791,11.86,9.629517,1020.384534,1021.7453,1018.2665,3.380903796,5.09649,1.5446823,3.411332325,4.555199,1.7768707
2019-02-27,14.20416667,12.05094021,18.72,16.028717,10.64,9.207397,1017.664838,1018.776,1015.5878,1.548680165,4.4867725,0.43996572,3.823743892,5.8665676,1.6085622
2019-02-28,12.72875,12.36010742,14.53,16.113403,11.3,10.214539,1012.755398,1015.55194,1009.99023,1.386995837,5.0927925,-0.06878076,2.537117922,4.4739304,-0.5552642
2019-03-01,13.41916667,12.57969796,16.96,15.142487,11.15,10.354645,1010.628872,1015.7225,1007.1216,3.97241145,7.1814985,0.7167076,-0.03812560333,2.9183702,-3.525762
2019-03-02,13.27375,10.79183958,16.03,15.029785,12.1,6.939026,1014.920925,1016.8176,1011.95197,2.34089225,4.7019424,0.71974504,-2.6514376,-0.29498807,-5.433213
2019-03-03,11.94958333,11.37022406,14.46,13.908508,10.54,8.262756,1009.166695,1011.75366,1007.58093,4.567291763,9.341334,1.7996897,-1.806121813,0.21600842,-5.3062916
2019-03-04,11.06041667,9.512472779,13.45,12.718109,9.31,6.7512817,1009.431748,1011.8892,1007.6701,3.949580696,7.59978,1.3027661,-0.7418563829,1.8355114,-2.2728195
2019-03-05,12.4575,11.36028296,15.7,14.761444,10.22,8.49118,1009.70525,1012.16693,1003.50494,4.56941785,7.0446935,2.4796894,-4.903432271,-1.207456,-10.130424
2019-03-06,14.07791667,13.7796071,15.87,15.057861,12.8,12.481232,996.1082825,1002.28955,993.08234,7.181578958,8.816202,5.058174,-5.190112351,0.2557357,-11.335959
2019-03-07,12.30875,10.59219485,15.41,12.255249,9.14,7.535309,1009.963419,1020.3627,999.294,2.853060956,5.9973326,0.36940876,2.9182193,5.73263,-0.9771043
2019-03-08,11.76625,9.555100771,17.8,13.245392,7.79,7.039459,1024.278393,1025.4884,1021.2661,0.3541580843,2.1350152,-0.6503065,5.148421313,6.9627137,3.1990628
2019-03-09,14.44375,11.8351224,19.91,15.965149,11.3,9.161316,1020.762247,1024.9208,1017.1127,-0.4316415379,-0.1787555,-0.627475,6.527639296,7.1582828,5.681976
2019-03-10,16.65083333,12.69337475,22.63,17.524872,12.61,9.125275,1013.611713,1016.905,1012.7314,0.1358973098,1.1045578,-0.62727433,4.205523965,6.7075806,0.29701847
2019-03-11,14.60083333,12.62869654,21.58,16.466827,9.78,9.650879,1013.85196,1014.842,1012.637,0.5039937213,1.6834526,-1.1828178,4.229098992,5.8815904,0.661396
2019-03-12,12.375,11.96032979,15.63,15.754486,9.61,8.854004,1014.361228,1015.117,1013.6488,0.8185588217,2.8502927,-0.52358025,2.814305065,5.3181925,-0.76729757
2019-03-13,12.38041667,11.80510075,14,14.313873,10.47,9.06369,1013.836567,1015.7406,1012.7795,3.681568115,7.6159935,0.43667147,-0.1861806529,1.3991361,-2.3420389
2019-03-14,12.94291667,10.72367219,17.75,14.346161,10.05,7.926483,1018.817993,1020.8709,1016.04614,1.049276789,3.3530605,-1.0995278,2.679581708,4.487864,0.6466825
2019-03-15,14.91916667,11.87999471,20.03,16.098267,12.07,9.001404,1020.021596,1020.9751,1018.97327,0.2943606465,1.6978451,-0.72210246,3.91937973,5.1979737,0.64460516
2019-03-16,14.635,11.36376569,20.13,15.506317,10.64,7.964386,1015.890089,1019.3347,1011.40186,0.03651829583,1.6815823,-2.0740676,-0.3030957575,2.6493535,-3.699972
2019-03-17,13.49416667,12.17665227,15.56,14.047668,11.9,9.9947815,1008.761423,1011.4788,1006.7035,4.678066471,8.465635,0.5255578,-2.655574925,0.48405883,-6.1991196
2019-03-18,10.86083333,9.333268488,13.06,11.816864,9.53,7.5884094,1015.935184,1020.71735,1012.0383,4.311472337,6.32927,2.5295749,2.119241081,5.9031787,-0.54052955
2019-03-19,10.665,8.696156863,14.34,11.954041,7.72,5.567566,1024.986829,1026.8322,1021.0851,1.588197865,4.3220015,-0.2710313,1.313006518,3.7137656,-1.6371554
2019-03-20,10.57791667,8.5706762,14.03,12.42215,7.92,4.914795,1021.841362,1026.0686,1015.9318,0.1492586925,2.2357266,-1.8253995,2.112003036,3.694027,0.109537125
2019-03-21,10.48291667,9.928420958,11.56,11.529785,9.44,7.360382,1012.881033,1015.79156,1011.9752,-1.226361483,2.4523149,-3.052728,-3.663458611,-0.028242271,-6.7301373
2019-03-22,12.365,11.54875946,13.4,12.618225,11.52,10.717834,1012.28109,1013.7843,1008.924,1.187010608,4.060767,-0.7934141,-3.650420988,-1.4904565,-6.655514
2019-03-23,12.79583333,11.45360058,15.89,13.842377,10.69,7.75058,1015.108835,1020.84827,1008.8052,3.65634515,5.654264,1.6667824,0.1170243438,1.3714834,-2.621654
2019-03-24,12.35375,9.970418346,15.75,13.103851,9.46,7.308838,1021.430248,1021.7545,1020.9531,0.8237376084,2.100388,-0.30336356,1.561771697,4.406425,-0.7983882
2019-03-25,12.66625,10.11363983,17.49,13.065002,9.95,8.066498,1020.200726,1021.1877,1019.12537,0.6669731392,1.4004258,-0.63359904,6.3614853,7.987828,3.5852675
2019-03-26,13.29291667,11.1409556,17.99,15.6631775,10.93,8.169708,1017.074061,1019.01904,1014.6754,0.07644314921,1.1785682,-0.456752,5.442653258,6.5043316,2.9333215
2019-03-27,13.59541667,11.77710342,18.53,15.916779,10.83,8.915009,1012.1689,1014.49365,1011.4503,0.341770667,0.88108385,-0.25452143,3.586917288,4.510754,1.3982596
2019-03-28,12.18625,11.61714179,16.58,15.464844,8.27,9.173248,1013.646233,1015.1129,1011.97064,0.4679174596,1.9941547,-0.8908406,2.177496264,4.448164,-2.4573944
2019-03-29,11.35125,11.10265469,12.03,12.955292,10.88,9.915039,1010.9573,1013.92896,1008.61096,1.161034349,4.0793233,-1.2898451,-5.203773975,-0.7868038,-8.459899
2019-03-30,12.41833333,10.6917903,14.67,13.375336,11.37,7.5252075,1013.185434,1014.6644,1010.0807,0.5691978058,2.4597661,-1.8989075,0.7568805434,3.115262,-2.2010496
2019-03-31,11.6825,9.759404458,14.12,12.817413,9.48,8.008209,1013.509076,1014.5389,1012.067,0.38736264,1.4807806,-0.79247123,0.8351580646,2.4710681,-1.0383816
2019-04-01,11.66958333,11.02228033,13.52,13.533203,10.71,8.782043,1011.730481,1015.1179,1007.8396,0.3577495975,5.608509,-1.7612807,-5.682795587,-1.4084096,-10.069669
2019-04-02,13.13708333,12.09257883,16.37,14.133514,10.44,9.442596,1015.359411,1018.7648,1008.3699,3.636398048,6.1959734,0.49070486,1.063197616,2.8218853,-1.9804671
2019-04-03,10.81625,10.04477935,11.59,13.759552,10.17,7.706665,1010.60904,1017.88,1005.1051,2.959749531,8.0759735,0.88096315,-1.473057683,6.8360133,-4.7923293
2019-04-04,10.4775,8.591866763,13.16,11.674255,7.37,5.8558655,1016.51027,1020.9442,1008.00195,3.319418992,5.702493,1.7761719,1.865362781,7.7635818,-1.883055
2019-04-05,10.83416667,9.793033592,13.06,13.464233,9.85,7.1427917,1018.114733,1021.0902,1014.76526,2.301933635,4.611516,0.66589624,-3.652187412,-0.5707676,-6.2754173
2019-04-06,11.31791667,12.1242371,11.71,12.527832,10.83,11.5477295,1013.14566,1014.4419,1011.8694,2.881852121,5.703121,1.0536903,-4.9941016,-2.7672844,-8.188838
2019-04-07,13.43666667,12.85868327,14.98,13.419128,11.52,12.332428,1012.2462,1013.4839,1011.636,3.426888633,5.1619654,0.130781,-4.342688979,-3.643547,-5.032733
2019-04-08,13.41125,13.49758142,15.84,15.979065,11.93,12.7734375,1010.161888,1012.17236,1008.8088,1.265982518,2.6259503,0.104993775,-5.080550038,-3.1370835,-7.1852126
2019-04-09,12.38375,12.77881621,13.81,14.794189,11.1,10.913544,1012.305381,1018.1772,1009.05383,3.238030117,5.0640173,1.3616337,-1.65446175,3.0792856,-5.4272265
2019-04-10,11.05833333,8.764123296,12.03,11.847015,10.08,6.538391,1020.96559,1022.27924,1018.6754,0.9594189008,2.5021565,-0.5711711,1.861737263,2.870986,0.24393997
2019-04-11,11.31375,8.925360358,15.65,12.743988,8.52,5.7686462,1019.275677,1020.7386,1016.69366,0.5758620133,2.5246644,-2.5986016,0.03288224533,2.6639493,-2.6289885
2019-04-12,11.32375,11.1247445,13.98,12.755798,9.78,8.288818,1003.970262,1016.18896,996.3591,2.848562459,10.880206,-0.50268686,-4.483422015,-0.70021325,-10.315681
2019-04-13,9.64125,9.306620317,11.52,11.923553,7.77,7.7857666,1001.396281,1005.04584,997.38586,7.665844317,12.283867,3.93465,-3.244350074,4.3107743,-7.263366
2019-04-14,9.019166667,8.153584804,12.51,11.27713,6.86,5.9292603,1012.192656,1017.55225,1004.51,3.990952171,7.0024533,1.3755572,-0.2193282539,1.2787101,-1.6255708
2019-04-15,10.23458333,9.864537488,13.11,13.125427,8.84,7.1825867,1016.733878,1019.3511,1011.4247,1.213898575,2.4009953,-0.030644082,-4.657183879,-0.7134438,-7.49469
2019-04-16,10.94958333,11.99557233,12.97,13.31311,10.08,9.675995,1005.6492,1011.05743,1002.3787,2.645568391,5.62955,-0.43630108,-6.095426525,3.4468367,-10.893228
2019-04-17,9.817916667,8.764352142,13.57,12.623871,6.69,4.9847717,1012.031439,1013.6601,1007.6624,2.842908846,5.2300253,1.5564094,1.803746109,4.08602,-0.25287002
2019-04-18,10.09166667,9.072691629,14.07,12.335144,7.44,5.542145,1013.660732,1015.0068,1013.0135,2.536503446,4.9784946,0.9391319,1.104416591,2.4342248,-0.21032529
2019-04-19,10.02958333,9.425034871,14.51,12.6354065,6.89,6.340393,1015.677758,1016.8674,1014.0941,2.778289596,3.8158977,1.806739,2.839070667,5.2677503,1.0366726
2019-04-20,10.87458333,9.355893521,12.8,11.781921,9.68,7.2595215,1017.365935,1017.8695,1016.69867,0.5226062369,1.8565152,-0.45120564,3.608708279,5.0201197,2.350204
2019-04-21,9.606666667,9.494168613,11.61,12.795319,7.57,7.3169556,1017.052258,1017.5326,1016.01733,0.146962281,1.1371895,-0.85570973,1.677934725,4.6267147,-1.1805258
2019-04-22,9.847083333,9.128880896,11.47,11.0815735,8.42,8.1828,1016.225858,1018.0622,1015.1328,0.4597093613,1.9486883,-0.6998291,1.311259668,3.3476007,-0.22551253
2019-04-23,9.8125,8.835862538,12.68,11.715057,7.59,7.000824,1018.699166,1019.85944,1017.22235,0.1408859803,0.80876565,-0.54770434,4.397953188,6.816571,1.2955508
2019-04-24,10.36458333,9.511432738,14.41,12.543396,8.24,7.5712585,1016.694903,1017.3043,1016.1947,0.2550852539,0.86228144,-0.19790038,5.420929883,6.165288,4.6049094
2019-04-25,10.02791667,9.543506583,14.43,12.942047,6.89,6.3359985,1016.382272,1017.18585,1015.0104,-1.083538376,0.5103441,-2.4889517,0.8374384563,5.0571394,-2.651434
2019-04-26,10.465,10.60869848,12,12.270264,8.47,8.02713,1013.444745,1015.21014,1009.3054,-1.044977677,1.3390177,-3.85482,-5.344563838,-1.8453642,-8.332267
2019-04-27,11.35958333,11.38925435,12.87,13.321259,10.69,9.4627075,1004.72549,1008.58826,1002.076,1.0379671,5.685228,-3.9171262,-3.791487304,0.41041473,-10.235133
2019-04-28,10.91958333,9.489781758,14.27,11.988342,8.47,7.5802307,1008.130738,1010.4904,1007.3386,3.934400808,9.520708,1.2028875,-2.160610339,-0.54661274,-3.9678206
2019-04-29,9.525416667,9.156825996,12.27,11.243439,7.57,7.3721924,1015.368795,1019.30115,1011.10657,4.537673367,6.8086023,1.7778705,0.7543043337,2.0731,-1.0464555
2019-04-30,10.17041667,10.0074603,12.51,12.763489,7.67,7.4016113,1015.62197,1019.61383,1011.7732,4.122192742,6.1753206,2.201308,-2.309100121,-1.4364389,-3.86709
2019-05-01,11.14875,11.90910973,12.97,13.692291,9.21,9.905609,999.1411813,1011.0341,994.75354,4.815848613,9.464447,-3.3498468,-2.801987162,5.0111713,-10.328097
2019-05-02,8.344166667,7.540840158,11.64,10.003143,4.79,4.07312,1002.038539,1004.9494,996.9687,2.143935127,3.7686083,0.82397974,1.724672441,5.330233,-0.99050164
2019-05-03,7.8625,7.292013804,11.32,10.5112915,5.46,4.3183594,1004.085387,1005.1213,1002.60834,-2.036882009,1.6957505,-5.010948,-0.1924768353,3.1316211,-1.9924871
2019-05-04,10.01291667,10.7240461,11.93,13.352203,9.04,9.653442,1002.963202,1007.8196,1001.1934,-0.2207098121,2.3490767,-3.4886682,-0.5425685311,2.6412354,-2.7057617
2019-05-05,10.38958333,9.814807929,12.51,12.478027,8.69,6.6484375,1014.334544,1019.4189,1008.4166,1.825804356,2.9361084,0.18042994,-1.155101903,0.7944744,-2.9024143
2019-05-06,8.578333333,9.229529054,11.95,12.371796,6.43,6.974701,1018.276449,1020.2926,1016.26935,-0.2986927893,1.3842493,-1.9677399,-0.4706421625,2.3643396,-2.9596748
2019-05-07,10.22916667,9.459396363,15.08,11.818268,8,7.697174,1016.711784,1018.1146,1015.4369,0.2531427662,1.8005015,-1.9249551,-0.1374274122,1.6344473,-1.7451085
2019-05-08,10.61458333,9.670974733,13.18,12.881073,9.19,7.4668884,1014.681978,1018.18945,1012.02985,0.7666933235,2.5968664,-0.5146048,2.432225922,4.812872,0.07342692
2019-05-09,10.05083333,10.37463,12.46,12.361694,8.69,8.512482,1012.314714,1014.3307,1011.0243,1.747215808,2.8837323,0.7823851,0.2277120531,2.415052,-1.9281181
2019-05-10,9.990833333,10.55107113,10.88,12.483643,9.06,7.893219,1011.943162,1015.0856,1008.2966,1.316681686,5.380538,-0.3737957,-5.818799475,-1.8820341,-9.445535
2019-05-11,12.10708333,13.03669877,13.11,14.041718,10.93,12.203247,1006.356689,1008.3234,1004.24445,4.584023325,6.202817,2.7161167,-6.345878654,-3.5265605,-10.348128
2019-05-12,11.94416667,11.63535554,13.91,13.676178,9.8,8.801025,1007.531925,1016.8186,1002.1385,8.390802754,10.574735,6.1595197,-4.608414015,2.3955188,-11.750017
2019-05-13,8.745,7.199820154,12.22,11.467834,6.48,4.1535034,1022.774582,1024.0784,1017.6506,1.234006169,6.3478866,-1.1736655,-1.197999893,2.3386924,-4.5043726
2019-05-14,9.29,8.777106021,11.66,12.28064,6.64,5.4334717,1014.59242,1021.1372,1011.9853,-1.036652967,0.2706824,-2.3384502,-3.002565096,1.966823,-7.5433164
2019-05-15,11.14291667,12.09725567,13.26,14.262573,9.8,10.783783,1010.984345,1013.454,1006.3532,-0.9943085228,0.21404733,-2.355156,-3.427935521,-0.11349367,-6.291229
2019-05-16,11.02416667,11.49686556,12.12,12.253387,10.05,10.898529,1001.165128,1005.92096,996.2576,-2.313445025,-1.1396033,-3.6176372,-6.709387896,-0.6319664,-10.825792
2019-05-17,10.60458333,10.67469281,11.95,12.217285,8.74,7.560913,999.5276446,1010.1994,995.8398,4.521025779,8.699447,-1.6286056,-5.611575193,1.380924,-9.728966
2019-05-18,9.7425,9.069763121,12.97,11.786285,7.72,6.8654175,1012.919874,1015.46893,1011.2592,4.262758373,8.144672,0.86149555,-1.916198537,1.2014996,-5.44609
2019-05-19,8.179166667,7.302768696,11,9.691895,6.74,4.777893,1017.213689,1021.4931,1015.5154,1.592524168,2.4243512,-0.5403199,0.7268781003,4.5566893,-1.4620064
2019-05-20,7.1475,6.623747471,8.99,8.859283,5.97,4.962921,1025.309838,1027.808,1021.3389,0.09437073338,1.7053016,-0.8597206,3.60382029,4.9545827,0.47280675
2019-05-21,6.890833333,7.292867037,8.74,10.711212,4.12,4.95636,1026.963667,1028.1442,1024.423,0.4301531029,1.3035961,-0.22818646,0.3945257513,2.259291,-1.188574
2019-05-22,8.283333333,7.982171387,10.3,12.523682,7.14,5.5584106,1021.58128,1024.1788,1019.3141,1.538263777,3.1283891,0.6901415,-2.053615561,-0.97455347,-3.3445797
2019-05-23,9.30875,10.24349469,10.54,12.433014,8.37,8.560394,1016.883804,1019.31415,1013.706,0.5829108946,1.5144384,-0.45552713,-3.055055579,-1.5112607,-5.004326
2019-05-24,9.072083333,11.22410573,9.98,12.3958435,8.39,10.566772,1008.357985,1013.3811,1005.4164,1.4032851,4.434277,-0.3900592,-5.131875427,-0.705594,-9.432784
2019-05-25,9.014583333,7.961013767,11.64,10.715881,6.33,4.6055603,1007.889686,1009.7736,1006.3501,2.394230183,4.497433,1.3177369,0.5051510286,1.7483526,-1.455685
2019-05-26,8.411666667,7.012657192,10.86,10.987244,6.86,4.523407,1011.604533,1012.4307,1010.0932,1.746038824,4.8480396,0.81717294,-1.395528909,1.4322727,-4.227845
2019-05-27,8.455833333,7.334072104,11.25,10.6432495,5.97,5.38974,1008.247671,1010.07916,1007.2296,2.600945563,4.525435,1.4069266,-0.8499336717,2.0385365,-2.756121
2019-05-28,7.2125,6.654066675,11.78,10.426971,4.64,3.991455,1013.701558,1015.5357,1009.6778,0.3899818596,2.6255772,-2.2880836,-0.1353553756,0.94413453,-1.1898602
2019-05-29,7.477083333,7.376065596,10.91,10.50296,4.84,4.136566,1011.034016,1015.54083,1006.4587,-4.881354288,-1.0680648,-10.290052,0.4440530476,2.355329,-1.6543891
2019-05-30,9.764583333,10.57233171,11.3,12.082581,8.32,8.864716,1004.384924,1006.4109,1002.68134,-7.143184758,-3.496244,-10.437468,-5.316636434,-0.17561309,-10.52141
2019-05-31,10.83875,11.66884483,12,12.325043,9.85,11.301239,1001.164387,1002.8002,999.824,-2.856981808,-0.5595411,-5.4113917,-9.654787817,-6.615642,-12.935486
